FrameId;SendingTime;Fps
1150;1668477087195326441;9
1151;1668477087361861214;6
1152;1668477087512538295;7
1153;1668477087641076210;9
1154;1668477087742550899;8
1155;1668477087844379446;10
1156;1668477087978773950;10
1157;1668477088084759659;7
1158;1668477088212069486;9
1159;1668477088315687478;8
1160;1668477088417007296;10
1161;1668477088561139236;10
1162;1668477088663941165;7
1163;1668477088808321212;8
1164;1668477088912510117;9
1165;1668477089050538976;10
1166;1668477089156749799;7
1167;1668477089280248464;10
1168;1668477089385647808;8
1169;1668477089545300256;9
1170;1668477089651527445;7
1171;1668477089792373091;9
1172;1668477089897009394;7
1173;1668477090031763467;10
1174;1668477090134623488;7
1175;1668477090267314438;7
1176;1668477090375532256;9
1177;1668477090510086979;7
1178;1668477090610897622;10
1179;1668477090711393609;10
1180;1668477090854421996;7
1181;1668477090956097323;10
1182;1668477091096143436;10
1183;1668477091197084143;7
1184;1668477091297119165;10
1185;1668477091444670487;10
1186;1668477091545723001;7
1187;1668477091664124158;10
1188;1668477091894949476;8
1189;1668477092059182043;4
1190;1668477092159442266;6
1191;1668477092260516820;10
1192;1668477092400039561;9
1193;1668477092503086047;7
1194;1668477092670394232;10
1195;1668477092773481016;6
1196;1668477092924602494;10
1197;1668477093031573606;7
1198;1668477093180263293;9
1199;1668477093288177155;7
1200;1668477093425679813;9
1201;1668477093526979299;7
1202;1668477093653590213;10
1203;1668477093756419778;8
1204;1668477093863062971;10
1205;1668477094014519102;6
1206;1668477094115183317;10
1207;1668477094283127031;7
1208;1668477094411550600;7
1209;1668477094515233476;8
1210;1668477094672917755;10
1211;1668477094776941036;6
1212;1668477094901072082;10
1213;1668477095034281149;8
1214;1668477095187451666;7
1215;1668477095289794658;7
1216;1668477095424041931;9
1217;1668477095533934106;7
1218;1668477095677099231;10
1219;1668477095791993473;7
1220;1668477095922786508;9
1221;1668477096023945672;8
1222;1668477096151096318;10
1223;1668477096252142127;8
1224;1668477096359089203;9
1225;1668477096514895537;6
1226;1668477096652318568;10
1227;1668477096754841722;7
1228;1668477096883447722;10
1229;1668477096984256104;8
1230;1668477097084793807;10
1231;1668477097218209539;10
1232;1668477097325389618;7
1233;1668477097427859681;10
1234;1668477097586189584;10
1235;1668477097686574006;6
1236;1668477097817485616;10
1237;1668477097920109742;8
1238;1668477098022077788;10
1239;1668477098128033931;9
1240;1668477098266186456;10
1241;1668477098366781071;7
1242;1668477098525429999;10
1243;1668477098631210814;6
1244;1668477098772138006;9
1245;1668477098878118016;7
1246;1668477099007981348;10
1247;1668477099109743832;8
1248;1668477099214978071;10
1249;1668477099349933660;9
1250;1668477099453399447;8
1251;1668477099582802960;9
1252;1668477099687337801;8
1253;1668477099794139990;10
1254;1668477099929279028;9
1255;1668477100035534689;8
1256;1668477100160865438;9
1257;1668477100265575736;8
1258;1668477100368510010;9
1259;1668477100539266886;6
1260;1668477100641837510;10
1261;1668477100785499883;7
1262;1668477100886897871;10
1263;1668477101029385259;10
1264;1668477101151885089;7
1265;1668477101288775913;8
1266;1668477101392518043;7
1267;1668477101528126930;10
1268;1668477101630477312;7
1269;1668477101732446187;10
1270;1668477101869815649;10
1271;1668477101974069051;7
1272;1668477102107394089;10
1273;1668477102211046204;7
1274;1668477102346650072;10
1275;1668477102452979402;7
1276;1668477102711846764;7
1277;1668477102816406306;4
1278;1668477102956714892;10
1279;1668477103083706883;7
1280;1668477103184232236;8
1281;1668477103287599380;10
1282;1668477103393044741;10
1283;1668477103505489516;10
1284;1668477103611906321;9
1285;1668477103728336949;10
1286;1668477103838040459;8
1287;1668477103946765239;10
1288;1668477104055178524;9
1289;1668477104160759995;9
1290;1668477104269292549;9
1291;1668477104389297859;9
1292;1668477104489884855;8
1293;1668477104608016361;10
1294;1668477104723313559;8
1295;1668477104826911314;9
1296;1668477104939557850;10
1297;1668477105047148796;9
1298;1668477105164697191;9
1299;1668477105285540917;9
1300;1668477105391046088;8
1301;1668477105509042351;9
1302;1668477105627238386;8
1303;1668477105760905861;8
1304;1668477105882883884;7
1305;1668477105992726650;8
1306;1668477106107897213;9
1307;1668477106217772893;9
1308;1668477106330143282;9
1309;1668477106457950743;9
1310;1668477106574500414;8
1311;1668477106693977729;9
1312;1668477106806051232;8
1313;1668477106922945179;9
1314;1668477107054846641;9
1315;1668477107162580744;8
1316;1668477107270839103;9
1317;1668477107378315546;9
1318;1668477107491036079;10
1319;1668477107604066820;9
1320;1668477107726410988;9
1321;1668477107832690943;8
1322;1668477107955122653;9
1323;1668477108075440398;8
1324;1668477108189824376;8
1325;1668477108309937512;9
1326;1668477108415980981;8
1327;1668477108532397970;10
1328;1668477108641706444;9
1329;1668477108761938869;9
1330;1668477108891805768;8
1331;1668477108994614842;8
1332;1668477109110573435;10
1333;1668477109228918502;9
1334;1668477109340415070;8
1335;1668477109470818660;10
1336;1668477109582954637;8
1337;1668477109711845073;9
1338;1668477109823883176;8
1339;1668477109934678734;9
1340;1668477110193432131;9
1341;1668477110318722564;4
1342;1668477110424642049;8
1343;1668477110546488590;9
1344;1668477110666720115;8
1345;1668477110768442623;8
1346;1668477110874385348;10
1347;1668477110976640846;9
1348;1668477111080049767;10
1349;1668477111182044305;10
1350;1668477111284977284;10
1351;1668477111387298878;10
1352;1668477111492172232;10
1353;1668477111594342676;10
1354;1668477111723095638;10
1355;1668477111841600735;8
1356;1668477111943096652;9
1357;1668477112060536522;10
1358;1668477112192328430;9
1359;1668477112355518100;6
1360;1668477112467999494;8
1361;1668477112568238527;10
1362;1668477112688113728;10
1363;1668477112802262629;8
1364;1668477112920867430;8
1365;1668477113024389238;9
1366;1668477113131032200;10
1367;1668477113237174097;9
1368;1668477113385109790;9
1369;1668477113490411630;7
1370;1668477113620269420;9
1371;1668477113724195117;8
1372;1668477113863566312;7
1373;1668477113970342148;9
1374;1668477114107470643;7
1375;1668477114228443178;10
1376;1668477114333974887;8
1377;1668477114451958492;10
1378;1668477114568256261;8
1379;1668477114702465951;9
1380;1668477114810148092;7
1381;1668477114920114359;10
1382;1668477115055400855;9
1383;1668477115166690741;8
1384;1668477115332583243;7
1385;1668477115439013712;7
1386;1668477115553311507;9
1387;1668477115715106310;6
1388;1668477115817722792;9
1389;1668477115928914559;10
1390;1668477116032169510;9
1391;1668477116184828875;7
1392;1668477116340125980;9
1393;1668477116451925680;7
1394;1668477116556236072;9
1395;1668477116679132631;10
1396;1668477116783122362;8
1397;1668477116938444133;9
1398;1668477117053438545;6
1399;1668477117173135989;9
1400;1668477117276362424;8
1401;1668477117433099157;10
1402;1668477117535984623;6
1403;1668477117639591703;10
1404;1668477117778348685;10
1405;1668477117888041733;7
1406;1668477118041064331;6
1407;1668477118141093370;10
1408;1668477118243782821;10
1409;1668477118352755818;10
1410;1668477118455238429;9
1411;1668477118668097153;10
1412;1668477118773560871;5
1413;1668477118885804189;9
1414;1668477119022808594;7
1415;1668477119135276370;10
1416;1668477119282824452;6
1417;1668477119430816254;10
1418;1668477119532541500;7
1419;1668477119668477615;9
1420;1668477119769526076;8
1421;1668477119872258250;10
1422;1668477120024387652;7
1423;1668477120126732633;10
1424;1668477120246391576;10
1425;1668477120355184518;8
1426;1668477120482410927;10
1427;1668477120586797872;8
1428;1668477120691359077;10
1429;1668477120839650767;7
1430;1668477120942902865;10
1431;1668477121084469258;7
1432;1668477121237005639;9
1433;1668477121345242898;7
1434;1668477121506792082;10
1435;1668477121607552048;6
1436;1668477121761701765;7
1437;1668477121892011412;10
1438;1668477121998111735;8
1439;1668477122127958755;9
1440;1668477122231712538;8
1441;1668477122335757279;10
1442;1668477122470192059;10
1443;1668477122570686760;8
1444;1668477122671609821;10
1445;1668477122805739086;10
1446;1668477122908448460;7
1447;1668477123050434567;10
1448;1668477123156336600;7
1449;1668477123293853843;10
1450;1668477123402273025;7
1451;1668477123526772432;9
1452;1668477123633194603;8
1453;1668477123774289881;9
1454;1668477123876101577;7
1455;1668477123978025768;10
1456;1668477124121841677;7
1457;1668477124226750421;9
1458;1668477124365983039;8
1459;1668477124504352669;7
1460;1668477124607039568;10
1461;1668477124746973404;9
1462;1668477124850719695;7
1463;1668477124986475287;10
1464;1668477125087896127;7
1465;1668477125193851616;10
1466;1668477125334468610;7
1467;1668477125477847685;10
1468;1668477125577952111;7
1469;1668477125730865498;10
1470;1668477125834116902;7
1471;1668477125971805285;7
1472;1668477126118030434;9
1473;1668477126222024371;7
1474;1668477126394452320;6
1475;1668477126512663673;9
1476;1668477126616397161;9
1477;1668477126750896492;10
1478;1668477126859109478;7
1479;1668477126989970498;9
1480;1668477127094046603;8
1481;1668477127203841941;9
1482;1668477127355953413;6
1483;1668477127458575422;10
1484;1668477127579991251;10
1485;1668477127691121091;8
1486;1668477127793030041;10
1487;1668477127937378989;9
1488;1668477128044761630;7
1489;1668477128173466775;9
1490;1668477128280376275;8
1491;1668477128418967959;9
1492;1668477128520184155;7
1493;1668477128662457846;10
1494;1668477128763869494;7
1495;1668477128918803675;10
1496;1668477129027746678;6
1497;1668477129301999572;7
1498;1668477129436827152;4
1499;1668477129540047402;7
1500;1668477129641095221;10
1501;1668477129788271492;7
1502;1668477129915823123;10
1503;1668477130018421196;8
1504;1668477130125711273;10
1505;1668477130260152104;7
1506;1668477130363086144;10
1507;1668477130468989506;10
1508;1668477130614545929;7
1509;1668477130722346964;9
1510;1668477130870489995;7
1511;1668477130976085270;10
1512;1668477131108752464;8
1513;1668477131211877517;10
1514;1668477131351034700;9
1515;1668477131457716859;7
1516;1668477131586479692;9
1517;1668477131692081597;8
1518;1668477131837810387;10
1519;1668477131943525133;7
1520;1668477132090340796;9
1521;1668477132193640423;7
1522;1668477132332435160;10
1523;1668477132435949266;7
1524;1668477132542580721;10
1525;1668477132644072319;9
1526;1668477132744042686;10
1527;1668477132891943606;7
1528;1668477133020258473;10
1529;1668477133124664347;8
1530;1668477133257250767;10
1531;1668477133359072426;8
1532;1668477133466540386;10
1533;1668477133599270977;9
1534;1668477133705105767;8
1535;1668477133807111875;10
1536;1668477133916302656;10
1537;1668477134060923325;7
1538;1668477134193317181;10
1539;1668477134293892612;8
1540;1668477134394661588;10
1541;1668477134549338395;10
1542;1668477134651334156;6
1543;1668477134778100183;10
1544;1668477134879842973;8
1545;1668477134987422101;9
1546;1668477135132083767;7
1547;1668477135272831663;9
1548;1668477135375700853;7
1549;1668477135518367914;10
1550;1668477135621264625;7
1551;1668477135724725811;9
1552;1668477135871812521;7
1553;1668477136012617102;10
1554;1668477136121815413;7
1555;1668477136228385626;9
1556;1668477136361812614;10
1557;1668477136465958670;7
1558;1668477136598193133;8
1559;1668477136742603188;9
1560;1668477136858288365;7
1561;1668477137004403440;9
1562;1668477137132768647;7
1563;1668477137238875129;8
1564;1668477137383692006;9
1565;1668477137484508410;7
1566;1668477137589214505;10
1567;1668477137768085880;7
1568;1668477137872724977;7
1569;1668477137983043142;9
1570;1668477138127406859;7
1571;1668477138229794834;10
1572;1668477138356086803;10
1573;1668477138458535651;8
1574;1668477138562955279;10
1575;1668477138669608026;9
1576;1668477138817245295;7
1577;1668477138960545567;10
1578;1668477139065236440;7
1579;1668477139166840298;10
1580;1668477139268393582;10
1581;1668477139409209910;7
1582;1668477139509517381;10
1583;1668477139671559123;9
1584;1668477139778565197;6
1585;1668477140043663870;9
1586;1668477140207688719;4
1587;1668477140308578525;6
1588;1668477140410530895;10
1589;1668477140550996367;10
1590;1668477140656112857;7
1591;1668477140817994931;9
1592;1668477140921816270;6
1593;1668477141022815903;10
1594;1668477141162980180;7
1595;1668477141263450849;10
1596;1668477141397429002;10
1597;1668477141500180577;7
1598;1668477141605070512;10
1599;1668477141735592779;10
1600;1668477141836025434;8
1601;1668477141940033954;10
1602;1668477142101009095;10
1603;1668477142203956986;6
1604;1668477142332087681;8
1605;1668477142440266699;10
1606;1668477142595802918;9
1607;1668477142702790030;6
1608;1668477142840736621;10
1609;1668477142946430352;7
1610;1668477143050067663;10
1611;1668477143177856575;10
1612;1668477143288574564;8
1613;1668477143407533014;9
1614;1668477143510239618;8
1615;1668477143614169299;10
1616;1668477143764036781;10
1617;1668477143872905129;7
1618;1668477144004581576;9
1619;1668477144123190387;7
1620;1668477144283050823;9
1621;1668477144383469550;6
1622;1668477144488584863;10
1623;1668477144640593064;10
1624;1668477144743961635;7
1625;1668477144847834049;10
1626;1668477144983391104;9
1627;1668477145087403986;8
1628;1668477145197416498;9
1629;1668477145353243043;7
1630;1668477145460696850;8
1631;1668477145565538327;9
1632;1668477145706994389;7
1633;1668477145865495620;10
1634;1668477145965649506;6
1635;1668477146068709732;10
1636;1668477146242567546;10
1637;1668477146412867446;6
1638;1668477146523132797;6
1639;1668477146641497275;9
1640;1668477146745442533;9
1641;1668477146849026662;10
1642;1668477146963340983;10
1643;1668477147064437354;9
1644;1668477147167366284;10
1645;1668477147319073523;6
1646;1668477147424650899;10
1647;1668477147565204800;7
1648;1668477147704495138;9
1649;1668477147806234312;7
1650;1668477147910997722;10
1651;1668477148059574533;10
1652;1668477148160747316;7
1653;1668477148263430688;10
1654;1668477148394923743;10
1655;1668477148496905739;8
1656;1668477148637437817;10
1657;1668477148738794269;7
1658;1668477148840380182;10
1659;1668477148941486858;10
1660;1668477149072426775;10
1661;1668477149173599700;8
1662;1668477149274322605;10
1663;1668477149417687777;10
1664;1668477149520665382;7
1665;1668477149654469546;10
1666;1668477149754856550;7
1667;1668477149858246524;10
1668;1668477149960366780;10
1669;1668477150104714478;7
1670;1668477150239640196;10
1671;1668477150346781508;7
1672;1668477150507939784;6
1673;1668477150608748984;10
1674;1668477150744175794;10
1675;1668477150847253357;7
1676;1668477151128208420;10
1677;1668477151230731999;4
1678;1668477151336752354;9
1679;1668477151445106437;9
1680;1668477151547601870;9
1681;1668477151691725358;8
1682;1668477151883166756;8
1683;1668477151987072664;5
1684;1668477152222036231;10
1685;1668477152386188561;4
1686;1668477152490519326;6
1687;1668477152595287388;9
1688;1668477152738695946;7
1689;1668477152872004534;9
1690;1668477152974255191;8
1691;1668477153121244114;8
1692;1668477153246427917;8
1693;1668477153347945328;8
1694;1668477153468837513;10
1695;1668477153569430821;8
1696;1668477153725328435;7
1697;1668477153872340193;9
1698;1668477154031082021;7
1699;1668477154186529300;6
1700;1668477154294160503;6
1701;1668477154443976178;9
1702;1668477154548812419;7
1703;1668477154680302929;9
1704;1668477154782784421;8
1705;1668477154937769783;10
1706;1668477155038283644;6
1707;1668477155172548372;10
1708;1668477155277415378;7
1709;1668477155404325798;10
1710;1668477155508300502;8
1711;1668477155608792256;10
1712;1668477155713757187;10
1713;1668477155814455692;10
1714;1668477155947284651;8
1715;1668477156049117848;10
1716;1668477156193941794;7
1717;1668477156296628388;9
1718;1668477156434011800;10
1719;1668477156540647241;7
1720;1668477156645485828;9
1721;1668477156793639203;9
1722;1668477156894748128;7
1723;1668477156996251457;10
1724;1668477157137775376;7
1725;1668477157238807404;10
1726;1668477157379139147;10
1727;1668477157479008531;7
1728;1668477157579960163;10
1729;1668477157720307448;10
1730;1668477157821291402;7
1731;1668477157965877040;10
1732;1668477158067093084;7
1733;1668477158197346903;10
1734;1668477158297833748;8
1735;1668477158398433088;10
1736;1668477158563171070;6
1737;1668477158684997020;10
1738;1668477158791492794;8
1739;1668477158947762207;9
1740;1668477159121671487;6
1741;1668477159224206118;6
1742;1668477159365531652;10
1743;1668477159472524449;7
1744;1668477159624982023;9
1745;1668477159728991959;7
1746;1668477159870782928;7
1747;1668477159975955443;9
1748;1668477160120097100;10
1749;1668477160229939829;7
1750;1668477160333266946;9
1751;1668477160471608276;7
1752;1668477160631478436;10
1753;1668477160732627216;6
1754;1668477160875621924;7
1755;1668477160976806518;10
1756;1668477161107890187;10
1757;1668477161211673160;8
1758;1668477161346808220;10
1759;1668477161452552789;7
1760;1668477161593537953;9
1761;1668477161694557304;7
1762;1668477161800938018;10
1763;1668477161923985294;9
1764;1668477162028444108;8
1765;1668477162236202534;9
1766;1668477162341262227;5
1767;1668477162487472440;10
1768;1668477162592228369;7
1769;1668477162699609340;9
1770;1668477162869341787;9
1771;1668477163024858753;6
1772;1668477163128716390;6
1773;1668477163235580918;10
1774;1668477163362759997;8
1775;1668477163482555126;10
1776;1668477163612972350;8
1777;1668477163779053752;7
1778;1668477163882464763;7
1779;1668477164009929701;10
1780;1668477164113731420;8
1781;1668477164272542329;10
1782;1668477164373422670;6
1783;1668477164502254291;10
1784;1668477164605349256;8
1785;1668477164737985028;8
1786;1668477164896632293;10
1787;1668477165002730929;6
1788;1668477165189129496;6
1789;1668477165295864019;8
1790;1668477165450510568;9
1791;1668477165553490321;7
1792;1668477165683312314;9
1793;1668477165784320156;8
1794;1668477165928828072;10
1795;1668477166036407361;7
1796;1668477166190478307;6
1797;1668477166297648549;10
1798;1668477166419056662;9
1799;1668477166520579280;8
1800;1668477166688186074;10
1801;1668477166863955628;6
1802;1668477166968168831;6
1803;1668477167121414510;9
1804;1668477167227816389;7
1805;1668477167331772163;10
1806;1668477167465952465;7
1807;1668477167597278632;10
1808;1668477167703048103;8
1809;1668477167805804399;10
1810;1668477167944136468;10
1811;1668477168046665324;7
1812;1668477168176334700;10
1813;1668477168280128189;8
1814;1668477168385456556;10
1815;1668477168547862580;6
1816;1668477168650743792;10
1817;1668477168797005985;9
1818;1668477168902076373;7
1819;1668477169007644022;10
1820;1668477169146296432;9
1821;1668477169252022272;7
1822;1668477169384002678;7
1823;1668477169488532496;10
1824;1668477169623077234;10
1825;1668477169726991340;7
1826;1668477169870064202;9
1827;1668477169979578346;7
1828;1668477170083032572;9
1829;1668477170227593884;7
1830;1668477170328512459;10
1831;1668477170456314681;10
1832;1668477170557127733;8
1833;1668477170657562374;10
1834;1668477170783197356;9
1835;1668477170884031788;8
1836;1668477171039594974;10
1837;1668477171145697544;6
1838;1668477171297016193;10
1839;1668477171402207531;7
1840;1668477171542847695;10
1841;1668477171645290175;7
1842;1668477171793875371;10
1843;1668477171899075127;7
1844;1668477172022209251;9
1845;1668477172126682455;8
1846;1668477172266740614;10
1847;1668477172369582192;7
1848;1668477172497976151;10
1849;1668477172608226760;8
1850;1668477172751403033;9
1851;1668477172870269692;6
1852;1668477173039108402;7
1853;1668477173240839463;8
1854;1668477173426717565;5
1855;1668477173529164311;5
1856;1668477173630842460;10
1857;1668477173754504005;10
1858;1668477173858530357;8
1859;1668477173961199790;10
1860;1668477174066164580;10
1861;1668477174167612461;10
1862;1668477174304371032;10
1863;1668477174405354695;7
1864;1668477174535762665;10
1865;1668477174638697226;8
1866;1668477174741564944;10
1867;1668477174847386886;10
1868;1668477175001823972;8
1869;1668477175129122752;8
1870;1668477175236724924;8
1871;1668477175345121021;10
1872;1668477175481620259;9
1873;1668477175616156864;7
1874;1668477175721888634;7
1875;1668477175859190362;9
1876;1668477175966866235;8
1877;1668477176070734301;9
1878;1668477176256135382;10
1879;1668477176372207707;5
1880;1668477176474379241;9
1881;1668477176574974444;10
1882;1668477176679727708;10
1883;1668477176812976426;10
1884;1668477176923013962;7
1885;1668477177062694823;7
1886;1668477177172892378;10
1887;1668477177299520669;9
1888;1668477177401437100;8
1889;1668477177533494299;10
1890;1668477177642370711;7
1891;1668477177745340727;9
1892;1668477177907973938;6
1893;1668477178010115047;10
1894;1668477178142513996;8
1895;1668477178278170490;9
1896;1668477178383437974;7
1897;1668477178522241161;9
1898;1668477178651092460;7
1899;1668477178802785671;8
1900;1668477178904119182;7
1901;1668477179034016948;10
1902;1668477179137479335;8
1903;1668477179262646470;10
1904;1668477179366601131;8
1905;1668477179469270127;10
1906;1668477179570549723;10
1907;1668477179673649121;10
1908;1668477179802637133;10
1909;1668477179904360519;8
1910;1668477180005645094;10
1911;1668477180147328312;10
1912;1668477180248866131;7
1913;1668477180381747286;10
1914;1668477180484144890;8
1915;1668477180586972182;10
1916;1668477180722323905;10
1917;1668477180826178300;7
1918;1668477180951950196;9
1919;1668477181052183629;8
1920;1668477181153481854;10
1921;1668477181255925052;10
1922;1668477181383594867;10
1923;1668477181486052111;8
1924;1668477181587890426;10
1925;1668477181721961238;10
1926;1668477181833306883;7
1927;1668477181975443859;9
1928;1668477182077451784;7
1929;1668477182179658730;10
1930;1668477182305990192;8
1931;1668477182463954673;10
1932;1668477182567071737;6
1933;1668477182699987096;10
1934;1668477182803709854;7
1935;1668477182911359445;9
1936;1668477183061861898;7
1937;1668477183164955385;10
1938;1668477183289617994;10
1939;1668477183393788757;8
1940;1668477183551581202;6
1941;1668477183660404782;10
1942;1668477183766127577;9
1943;1668477183907364886;7
1944;1668477184011852597;9
1945;1668477184283288839;7
1946;1668477184386225248;4
1947;1668477184487526381;10
1948;1668477184589771381;10
1949;1668477184735032820;7
1950;1668477184835619217;10
1951;1668477184959834686;10
1952;1668477185062967720;8
1953;1668477185168024656;9
1954;1668477185315858214;10
1955;1668477185421671790;7
1956;1668477185524852795;9
1957;1668477185649386766;10
1958;1668477185760031589;8
1959;1668477185889748078;10
1960;1668477186038179502;7
1961;1668477186142344834;7
1962;1668477186244309406;10
1963;1668477186391765184;10
1964;1668477186494443720;7
1965;1668477186595047923;10
1966;1668477186727526148;10
1967;1668477186830587823;7
1968;1668477186939975993;10
1969;1668477187072748585;7
1970;1668477187184670357;9
1971;1668477187329811364;9
1972;1668477187434755749;7
1973;1668477187538637379;10
1974;1668477187662371190;9
1975;1668477187766841678;8
1976;1668477187871139596;10
1977;1668477188013672474;7
1978;1668477188141466606;9
1979;1668477188243257962;8
1980;1668477188348168281;10
1981;1668477188482123376;7
1982;1668477188586746464;10
1983;1668477188736119678;10
1984;1668477188840990223;7
1985;1668477188988882951;10
1986;1668477189107498951;7
1987;1668477189252952381;8
1988;1668477189355702663;7
1989;1668477189504202567;10
1990;1668477189609497260;7
1991;1668477189712137264;9
1992;1668477189846112764;10
1993;1668477189949129983;7
1994;1668477190080560932;10
1995;1668477190191209661;8
1996;1668477190324767115;9
1997;1668477190431333404;8
1998;1668477190566433629;9
1999;1668477190671697122;7
2000;1668477190814949029;10
2001;1668477190917458730;7
2002;1668477191052417302;10
2003;1668477191158231952;7
2004;1668477191310057606;6
2005;1668477191451510369;10
2006;1668477191553857057;7
2007;1668477191688698505;10
2008;1668477191793303895;7
2009;1668477191930809736;9
2010;1668477192035027508;7
2011;1668477192137578350;10
2012;1668477192265824986;10
2013;1668477192369947618;8
2014;1668477192500681973;10
2015;1668477192601846148;8
2016;1668477192716236367;10
2017;1668477192816293107;9
2018;1668477192917672901;10
2019;1668477193021105686;10
2020;1668477193165595171;7
2021;1668477193294086501;10
2022;1668477193398242067;8
2023;1668477193503224261;10
2024;1668477193607616646;10
2025;1668477193774802705;6
2026;1668477193898254290;10
2027;1668477194009774828;8
2028;1668477194113474425;9
2029;1668477194215182970;10
2030;1668477194353541850;7
2031;1668477194498697162;9
2032;1668477194602765254;7
2033;1668477194704677910;10
2034;1668477194819799872;10
2035;1668477195053050757;9
2036;1668477195156772475;4
2037;1668477195314957024;9
2038;1668477195422833548;6
2039;1668477195548420780;9
2040;1668477195688220153;8
2041;1668477195801055841;7
2042;1668477195950981355;9
2043;1668477196054598764;7
2044;1668477196156114593;10
2045;1668477196285025225;8
2046;1668477196386749966;10
2047;1668477196536131050;10
2048;1668477196638972081;7
2049;1668477196742246126;10
2050;1668477196875262080;10
2051;1668477196986147154;8
2052;1668477197091325335;9
2053;1668477197229399892;9
2054;1668477197333591676;7
2055;1668477197452484228;10
2056;1668477197559442884;8
2057;1668477197664721327;9
2058;1668477197804371563;7
2059;1668477197909506529;10
2060;1668477198047622802;10
2061;1668477198152116055;7
2062;1668477198283654004;9
2063;1668477198386835258;8
2064;1668477198502970471;10
2065;1668477198612051070;8
2066;1668477198760736735;10
2067;1668477198872710661;7
2068;1668477199006206306;9
2069;1668477199111509804;8
2070;1668477199244981509;9
2071;1668477199351908304;8
2072;1668477199460093973;10
2073;1668477199590083653;9
2074;1668477199692980090;8
2075;1668477199825132099;10
2076;1668477199926525935;8
2077;1668477200071445034;10
2078;1668477200176639448;7
2079;1668477200323913879;7
2080;1668477200472743261;10
2081;1668477200574246707;7
2082;1668477200713855929;10
2083;1668477200815264204;7
2084;1668477200957491978;10
2085;1668477201063306686;7
2086;1668477201168051930;9
2087;1668477201316922812;9
2088;1668477201419156333;7
2089;1668477201559590813;9
2090;1668477201665328027;7
2091;1668477201812175660;7
2092;1668477201917424985;9
2093;1668477202045336547;8
2094;1668477202149188663;10
2095;1668477202285534926;10
2096;1668477202386623855;7
2097;1668477202487475585;10
2098;1668477202625358452;10
2099;1668477202727177186;7
2100;1668477202864644123;10
2101;1668477202966737257;7
2102;1668477203116043553;10
2103;1668477203218988295;7
2104;1668477203320243279;10
2105;1668477203465597588;7
2106;1668477203568542586;10
2107;1668477203715075402;10
2108;1668477203816747442;7
2109;1668477203960506167;10
2110;1668477204066364903;7
2111;1668477204206958567;10
2112;1668477204311786719;7
2113;1668477204459974911;7
2114;1668477204568811573;9
2115;1668477204706497420;9
2116;1668477204810676129;7
2117;1668477204937918413;9
2118;1668477205038466126;8
2119;1668477205143687452;10
2120;1668477205285119740;10
2121;1668477205389514713;7
2122;1668477205513652657;10
2123;1668477205746178272;8
2124;1668477205969552031;4
2125;1668477206131308894;4
2126;1668477206326097269;6
2127;1668477206473280135;5
2128;1668477206581891205;7
2129;1668477206704352510;9
2130;1668477206807857063;8
2131;1668477206908532175;10
2132;1668477207045999272;7
2133;1668477207161752935;10
2134;1668477207451430799;9
2135;1668477207554001909;3
2136;1668477207655074342;10
2137;1668477207755997719;10
2138;1668477207897920200;7
2139;1668477208039251450;10
2140;1668477208140581317;7
2141;1668477208242462099;10
2142;1668477208443345464;10
2143;1668477208622335136;5
2144;1668477208726671956;6
2145;1668477208830446501;9
2146;1668477208982717864;7
2147;1668477209129539128;7
2148;1668477209287737186;10
2149;1668477209396284803;6
2150;1668477209500483119;9
2151;1668477209634673100;7
2152;1668477209767506285;10
2153;1668477209876581719;7
2154;1668477209979659298;10
2155;1668477210110717211;10
2156;1668477210212702455;8
2157;1668477210351812769;10
2158;1668477210456161878;7
2159;1668477210556376052;10
2160;1668477210660713300;10
2161;1668477210802074712;10
2162;1668477210904643169;7
2163;1668477211073611753;10
2164;1668477211176551665;6
2165;1668477211315531120;10
2166;1668477211447121974;7
2167;1668477211549270496;8
2168;1668477211653070200;10
2169;1668477211798980135;10
2170;1668477211900397911;7
2171;1668477212033455003;10
2172;1668477212156755967;7
2173;1668477212260179534;8
2174;1668477212424612335;6
2175;1668477212565701862;9
2176;1668477212676686840;7
2177;1668477212787055921;9
2178;1668477212896770219;9
2179;1668477213029910708;9
2180;1668477213131046367;8
2181;1668477213274266102;10
2182;1668477213378953884;7
2183;1668477213505964525;10
2184;1668477213607817313;8
2185;1668477213740258779;10
2186;1668477213844128887;8
2187;1668477213996353685;9
2188;1668477214102153455;7
2189;1668477214229923608;9
2190;1668477214333545604;8
2191;1668477214436898277;10
2192;1668477214569000958;10
2193;1668477214672798152;8
2194;1668477214816250959;7
2195;1668477214948169745;10
2196;1668477215050727613;8
2197;1668477215154308584;10
2198;1668477215258873661;10
2199;1668477215395771492;7
2200;1668477215524130870;9
2201;1668477215627798998;8
2202;1668477215769486762;10
2203;1668477215878027473;7
2204;1668477216014682940;9
2205;1668477216124370677;7
2206;1668477216227283473;9
2207;1668477216369922397;7
2208;1668477216475907472;10
2209;1668477216603629373;8
2210;1668477216765589582;10
2211;1668477216869565884;6
2212;1668477216973391887;9
2213;1668477217106830129;10
2214;1668477217213022451;7
2215;1668477217416791600;9
2216;1668477217579513647;5
2217;1668477217686408892;6
2218;1668477217818410813;9
2219;1668477217926361170;8
2220;1668477218056647777;9
2221;1668477218161610750;8
2222;1668477218263410610;10
2223;1668477218414936431;7
2224;1668477218573484341;10
