FrameId;ReceivingTime;Fps
1149;1668477087158520985;10
1150;1668477087277644558;7
1151;1668477087424071554;8
1152;1668477087530558152;7
1153;1668477087657867854;9
1154;1668477087764651371;8
1155;1668477087894731673;9
1156;1668477087997253668;8
1157;1668477088128402499;10
1158;1668477088229426771;7
1159;1668477088338696287;10
1160;1668477088467423484;6
1161;1668477088578695863;13
1162;1668477088711688672;9
1163;1668477088884565510;7
1164;1668477088967197078;6
1165;1668477089070131847;12
1166;1668477089208629128;9
1167;1668477089314633263;7
1168;1668477089445807208;9
1169;1668477089565778049;8
1170;1668477089723415145;8
1171;1668477089808155342;7
1172;1668477089946431668;11
1173;1668477090050938251;7
1174;1668477090184233503;10
1175;1668477090284187427;7
1176;1668477090415947367;10
1177;1668477090531284068;8
1178;1668477090633897751;9
1179;1668477090774933013;7
1180;1668477090878125501;9
1181;1668477091033818291;10
1182;1668477091109312902;6
1183;1668477091226220587;13
1184;1668477091357316154;7
1185;1668477091465677357;11
1186;1668477091600724398;9
1187;1668477091677675318;7
1188;1668477091912507718;13
1189;1668477092082651789;4
1190;1668477092236258428;6
1191;1668477092317619859;6
1192;1668477092422594386;13
1193;1668477092563616317;10
1194;1668477092705220382;7
1195;1668477092830504034;7
1196;1668477092945796169;8
1197;1668477093084859402;9
1198;1668477093200185700;7
1199;1668477093351159420;9
1200;1668477093443993467;6
1201;1668477093580184116;11
1202;1668477093676675587;7
1203;1668477093825238354;10
1204;1668477093931897365;7
1205;1668477094032362439;10
1206;1668477094165311457;10
1207;1668477094323013295;8
1208;1668477094440167268;6
1209;1668477094534748473;9
1210;1668477094692722638;8
1211;1668477094817841437;8
1212;1668477094925480943;8
1213;1668477095108217180;7
1214;1668477095206770109;7
1215;1668477095336129951;10
1216;1668477095444392985;8
1217;1668477095604655140;9
1218;1668477095693680776;6
1219;1668477095851516079;11
1220;1668477095938243911;6
1221;1668477096074928297;12
1222;1668477096163769986;7
1223;1668477096276698663;14
1224;1668477096427392039;7
1225;1668477096531141109;8
1226;1668477096673907849;7
1227;1668477096820198702;9
1228;1668477096897409648;6
1229;1668477097000948968;15
1230;1668477097134629783;10
1231;1668477097231690120;8
1232;1668477097393675154;9
1233;1668477097482195503;7
1234;1668477097599842543;11
1235;1668477097704470463;9
1236;1668477097832252866;7
1237;1668477097936251869;11
1238;1668477098108805925;9
1239;1668477098144284282;6
1240;1668477098278956389;14
1241;1668477098418335378;10
1242;1668477098541726934;7
1243;1668477098697702600;6
1244;1668477098785317175;10
1245;1668477098942828865;11
1246;1668477099021503845;7
1247;1668477099123971299;13
1248;1668477099272299954;9
1249;1668477099368448352;7
1250;1668477099499261899;10
1251;1668477099599729191;8
1252;1668477099774068535;10
1253;1668477099853015050;6
1254;1668477099941760810;12
1255;1668477100087646973;11
1256;1668477100179439773;7
1257;1668477100286865408;10
1258;1668477100451539688;7
1259;1668477100555364439;8
1260;1668477100687081696;7
1261;1668477100859244157;12
1262;1668477100938916076;6
1263;1668477101045486182;13
1264;1668477101168134109;9
1265;1668477101307121483;7
1266;1668477101464226951;8
1267;1668477101544673842;6
1268;1668477101652243742;13
1269;1668477101748856970;9
1270;1668477101890422985;8
1271;1668477102018920162;9
1272;1668477102127506744;7
1273;1668477102230400914;10
1274;1668477102376409376;10
1275;1668477102505042635;6
1276;1668477102754794618;10
1277;1668477102895410443;4
1278;1668477103020014297;7
1279;1668477103134305040;5
1280;1668477103200782978;18
1281;1668477103380509453;11
1282;1668477103456095378;7
1283;1668477103519054843;12
1284;1668477103671137846;18
1285;1668477103744344178;6
1286;1668477103852203969;9
1287;1668477103998362835;10
1288;1668477104068162519;9
1289;1668477104217649189;10
1290;1668477104285886596;9
1291;1668477104403879706;9
1292;1668477104558402409;10
1293;1668477104622363595;8
1294;1668477104785566603;9
1295;1668477104840859850;8
1296;1668477104953910527;11
1297;1668477105060991718;9
1298;1668477105177533687;9
1299;1668477105300463308;8
1300;1668477105444077557;9
1301;1668477105524110928;9
1302;1668477105642122743;8
1303;1668477105774583511;8
1304;1668477105895433989;9
1305;1668477106042984784;8
1306;1668477106121127223;9
1307;1668477106231697958;9
1308;1668477106390483776;8
1309;1668477106514892524;9
1310;1668477106627081417;8
1311;1668477106708278281;9
1312;1668477106819888468;8
1313;1668477106996228683;8
1314;1668477107068994466;8
1315;1668477107209496504;14
1316;1668477107285004730;7
1317;1668477107392314385;9
1318;1668477107550821005;8
1319;1668477107617431396;6
1320;1668477107778575237;14
1321;1668477107846058988;9
1322;1668477107968282242;9
1323;1668477108130489684;8
1324;1668477108203043163;9
1325;1668477108368669567;8
1326;1668477108428789633;8
1327;1668477108546897247;10
1328;1668477108698225352;8
1329;1668477108776164103;9
1330;1668477108945796087;8
1331;1668477109050271186;8
1332;1668477109123717086;10
1333;1668477109282263711;8
1334;1668477109356159253;9
1335;1668477109537037467;9
1336;1668477109599427761;7
1337;1668477109724686778;9
1338;1668477109883219236;8
1339;1668477109948818357;9
1340;1668477110250159132;11
1341;1668477110370388675;4
1342;1668477110463269686;8
1343;1668477110564170619;10
1344;1668477110685277966;7
1345;1668477110816790561;10
1346;1668477110935523452;9
1347;1668477111020527388;9
1348;1668477111136467607;12
1349;1668477111201615041;9
1350;1668477111300755693;11
1351;1668477111434321047;10
1352;1668477111553852082;9
1353;1668477111653350247;8
1354;1668477111735734479;10
1355;1668477111855793310;12
1356;1668477111961342887;8
1357;1668477112074226014;7
1358;1668477112244028239;9
1359;1668477112372232951;8
1360;1668477112510970751;7
1361;1668477112616202130;9
1362;1668477112730099454;10
1363;1668477112820086052;9
1364;1668477112938587685;9
1365;1668477113067452103;9
1366;1668477113165564425;9
1367;1668477113299521516;10
1368;1668477113404420777;8
1369;1668477113545322585;10
1370;1668477113642169828;7
1371;1668477113778364381;10
1372;1668477113883184594;7
1373;1668477114017937958;10
1374;1668477114140750697;7
1375;1668477114274757111;8
1376;1668477114449631647;7
1377;1668477114499058858;6
1378;1668477114635449090;21
1379;1668477114753148163;7
1380;1668477114860276484;8
1381;1668477114984010434;10
1382;1668477115097793991;8
1383;1668477115207742547;9
1384;1668477115346515849;6
1385;1668477115452905628;8
1386;1668477115625007785;10
1387;1668477115735591929;7
1388;1668477115838122650;9
1389;1668477115948076127;7
1390;1668477116092920240;12
1391;1668477116248649800;10
1392;1668477116359513493;6
1393;1668477116469047674;9
1394;1668477116601782207;9
1395;1668477116701848315;8
1396;1668477116850175171;7
1397;1668477116959391220;10
1398;1668477117098637921;9
1399;1668477117192373939;7
1400;1668477117343607934;11
1401;1668477117472412286;7
1402;1668477117553374829;6
1403;1668477117707547318;10
1404;1668477117799787858;10
1405;1668477117956298020;10
1406;1668477118060616015;7
1407;1668477118158634418;9
1408;1668477118295137498;10
1409;1668477118367459236;7
1410;1668477118472586564;13
1411;1668477118687949763;9
1412;1668477118846548028;5
1413;1668477118935898377;6
1414;1668477119045797042;11
1415;1668477119195546078;9
1416;1668477119330745333;7
1417;1668477119446789838;7
1418;1668477119592080323;9
1419;1668477119681665533;7
1420;1668477119783357444;11
1421;1668477119936708685;9
1422;1668477120043199342;7
1423;1668477120175944742;9
1424;1668477120259259758;8
1425;1668477120405857848;12
1426;1668477120496690039;7
1427;1668477120613183985;11
1428;1668477120751509634;6
1429;1668477120859319869;10
1430;1668477121000527621;9
1431;1668477121104414215;7
1432;1668477121253775945;10
1433;1668477121421863673;7
1434;1668477121566794174;6
1435;1668477121677479147;7
1436;1668477121810060287;9
1437;1668477121912969608;8
1438;1668477122046965535;10
1439;1668477122151311857;7
1440;1668477122251178153;10
1441;1668477122389343977;10
1442;1668477122485419065;7
1443;1668477122589088032;12
1444;1668477122729449184;7
1445;1668477122818518609;10
1446;1668477122963145010;11
1447;1668477123068974576;7
1448;1668477123211025273;9
1449;1668477123311391621;7
1450;1668477123444228428;11
1451;1668477123544215125;7
1452;1668477123697034117;10
1453;1668477123791928543;6
1454;1668477123896962219;10
1455;1668477124040071306;8
1456;1668477124139420325;9
1457;1668477124278436639;10
1458;1668477124423540723;7
1459;1668477124523676540;7
1460;1668477124669979730;10
1461;1668477124768428348;7
1462;1668477124871174538;10
1463;1668477125005036884;8
1464;1668477125110756438;10
1465;1668477125247712999;7
1466;1668477125401783378;10
1467;1668477125500120870;6
1468;1668477125628155952;10
1469;1668477125752281321;8
1470;1668477125882052722;8
1471;1668477126036123631;8
1472;1668477126140095074;7
1473;1668477126306459657;10
1474;1668477126437950413;6
1475;1668477126536853895;8
1476;1668477126663975930;10
1477;1668477126776626897;8
1478;1668477126905791979;9
1479;1668477127013636517;8
1480;1668477127164953174;9
1481;1668477127271727984;7
1482;1668477127376588388;9
1483;1668477127504715230;9
1484;1668477127612694293;8
1485;1668477127705210971;6
1486;1668477127865029449;29
1487;1668477127959306331;6
1488;1668477128092209100;11
1489;1668477128194865282;8
1490;1668477128337380122;10
1491;1668477128445397374;7
1492;1668477128575634068;9
1493;1668477128681397533;8
1494;1668477128823738095;9
1495;1668477128936870893;7
1496;1668477129086626088;9
1497;1668477129320045324;7
1498;1668477129455045774;4
1499;1668477129601587682;8
1500;1668477129703575953;7
1501;1668477129803657907;10
1502;1668477129935060946;10
1503;1668477130043041010;8
1504;1668477130181673793;9
1505;1668477130276720356;7
1506;1668477130378096344;11
1507;1668477130517023210;7
1508;1668477130635053192;11
1509;1668477130789200887;9
1510;1668477130890132577;6
1511;1668477131020768571;10
1512;1668477131126501875;7
1513;1668477131226282735;10
1514;1668477131370460195;7
1515;1668477131503806459;10
1516;1668477131607660082;8
1517;1668477131743355792;10
1518;1668477131860041461;7
1519;1668477131992566217;9
1520;1668477132112713735;8
1521;1668477132246270887;8
1522;1668477132354193948;7
1523;1668477132479409867;9
1524;1668477132557627506;8
1525;1668477132657430842;13
1526;1668477132804262024;10
1527;1668477132908541736;7
1528;1668477133041938039;10
1529;1668477133183720754;7
1530;1668477133274241122;7
1531;1668477133382045599;11
1532;1668477133519312889;6
1533;1668477133628136527;11
1534;1668477133790590284;6
1535;1668477133828774429;9
1536;1668477133979618059;12
1537;1668477134080795748;9
1538;1668477134217787637;10
1539;1668477134314093946;7
1540;1668477134446875615;10
1541;1668477134563714342;8
1542;1668477134692796182;9
1543;1668477134792136395;8
1544;1668477134947947567;10
1545;1668477135052659758;6
1546;1668477135197073075;10
1547;1668477135291414563;7
1548;1668477135430314138;11
1549;1668477135537154888;7
1550;1668477135642488360;9
1551;1668477135784055081;7
1552;1668477135892365753;10
1553;1668477136030101611;9
1554;1668477136143324668;7
1555;1668477136272079274;6
1556;1668477136379298136;13
1557;1668477136513874341;9
1558;1668477136643657721;8
1559;1668477136761314423;8
1560;1668477136913066703;8
1561;1668477137021944437;6
1562;1668477137154568564;9
1563;1668477137302766625;8
1564;1668477137403684536;7
1565;1668477137546465431;10
1566;1668477137644927622;7
1567;1668477137787763040;10
1568;1668477137891220284;7
1569;1668477138042974917;7
1570;1668477138145775546;9
1571;1668477138267276384;9
1572;1668477138375943189;8
1573;1668477138481076467;9
1574;1668477138642795167;10
1575;1668477138732746705;6
1576;1668477138871912248;11
1577;1668477138986144088;7
1578;1668477139086957564;9
1579;1668477139228323688;10
1580;1668477139321779115;7
1581;1668477139471666384;11
1582;1668477139562608253;7
1583;1668477139694027366;11
1584;1668477139827885313;7
1585;1668477140072415931;8
1586;1668477140225272738;4
1587;1668477140332684838;7
1588;1668477140473358215;9
1589;1668477140574592112;7
1590;1668477140716399863;10
1591;1668477140839243769;7
1592;1668477140989422266;6
1593;1668477141082349240;11
1594;1668477141228094729;11
1595;1668477141322941874;7
1596;1668477141414228682;10
1597;1668477141577467105;11
1598;1668477141661532499;6
1599;1668477141771380494;12
1600;1668477141861782185;6
1601;1668477142000782460;11
1602;1668477142120861710;11
1603;1668477142248219580;8
1604;1668477142355538873;8
1605;1668477142506917093;10
1606;1668477142614884621;7
1607;1668477142759396933;9
1608;1668477142854186439;7
1609;1668477142968287197;10
1610;1668477143096334885;6
1611;1668477143200842050;12
1612;1668477143329986774;9
1613;1668477143425017174;8
1614;1668477143589445493;10
1615;1668477143671286238;6
1616;1668477143783806545;13
1617;1668477143922026760;9
1618;1668477144025966899;7
1619;1668477144186566305;9
1620;1668477144309196332;6
1621;1668477144401705018;8
1622;1668477144543484610;10
1623;1668477144658519643;7
1624;1668477144762035721;9
1625;1668477144902036307;10
1626;1668477145007511308;7
1627;1668477145144625110;9
1628;1668477145255934542;7
1629;1668477145368360645;9
1630;1668477145529437096;9
1631;1668477145616767304;6
1632;1668477145769392946;11
1633;1668477145880198591;7
1634;1668477145987513391;9
1635;1668477146126578434;7
1636;1668477146297658722;10
1637;1668477146429829819;6
1638;1668477146565742392;8
1639;1668477146659932711;7
1640;1668477146763152257;11
1641;1668477146891319256;10
1642;1668477146976765510;7
1643;1668477147082123276;13
1644;1668477147237998602;7
1645;1668477147338581869;9
1646;1668477147471164578;11
1647;1668477147623677429;7
1648;1668477147718674103;7
1649;1668477147831113528;11
1650;1668477147971077440;9
1651;1668477148078117618;7
1652;1668477148183607373;10
1653;1668477148316261103;9
1654;1668477148409493431;8
1655;1668477148550323006;11
1656;1668477148660939492;7
1657;1668477148756699538;10
1658;1668477148913674513;10
1659;1668477148995833607;6
1660;1668477149086807854;12
1661;1668477149186660656;11
1662;1668477149333925621;7
1663;1668477149431923227;10
1664;1668477149537694821;10
1665;1668477149668010796;9
1666;1668477149773500102;8
1667;1668477149918407325;10
1668;1668477150019426528;7
1669;1668477150156432257;10
1670;1668477150261015114;7
1671;1668477150423804123;10
1672;1668477150526718351;6
1673;1668477150624833615;10
1674;1668477150759359026;8
1675;1668477150910388773;10
1676;1668477151147196427;7
1677;1668477151309624342;4
1678;1668477151387423190;6
1679;1668477151463885564;13
1680;1668477151592624889;14
1681;1668477151712005459;8
1682;1668477151899834797;8
1683;1668477152030272994;5
1684;1668477152239130684;7
1685;1668477152403271536;5
1686;1668477152558372339;6
1687;1668477152658214812;7
1688;1668477152755939780;10
1689;1668477152894845006;10
1690;1668477153016140908;7
1691;1668477153142817829;8
1692;1668477153317327694;8
1693;1668477153402820234;6
1694;1668477153484430969;12
1695;1668477153637595846;12
1696;1668477153774073121;6
1697;1668477153891154535;8
1698;1668477154058491542;8
1699;1668477154207987916;6
1700;1668477154352813115;7
1701;1668477154464426434;7
1702;1668477154599960734;9
1703;1668477154695531296;8
1704;1668477154850415931;10
1705;1668477154957415596;6
1706;1668477155057728191;10
1707;1668477155190448589;8
1708;1668477155346015249;10
1709;1668477155427686259;6
1710;1668477155525939430;11
1711;1668477155627732609;11
1712;1668477155777332398;10
1713;1668477155856408203;7
1714;1668477156010273591;12
1715;1668477156104226329;7
1716;1668477156206996617;10
1717;1668477156348832051;10
1718;1668477156447525738;7
1719;1668477156625071329;10
1720;1668477156698794447;6
1721;1668477156807580478;15
1722;1668477156911330191;9
1723;1668477157049576906;9
1724;1668477157154148352;7
1725;1668477157293830664;10
1726;1668477157397528885;7
1727;1668477157492125539;10
1728;1668477157638267386;10
1729;1668477157740227227;7
1730;1668477157878090306;10
1731;1668477157981095332;7
1732;1668477158111813007;10
1733;1668477158217349766;8
1734;1668477158362190887;9
1735;1668477158471607478;7
1736;1668477158607715865;9
1737;1668477158708119044;7
1738;1668477158860464112;10
1739;1668477158967927724;7
1740;1668477159134726733;7
1741;1668477159237701487;8
1742;1668477159379518104;7
1743;1668477159530391087;10
1744;1668477159647816132;7
1745;1668477159775047881;9
1746;1668477159889347075;8
1747;1668477160026185057;9
1748;1668477160141552411;7
1749;1668477160248700999;9
1750;1668477160385540482;7
1751;1668477160492138465;10
1752;1668477160688533950;10
1753;1668477160793334702;5
1754;1668477160897327935;12
1755;1668477161026541734;10
1756;1668477161124023049;8
1757;1668477161293139205;10
1758;1668477161362493148;6
1759;1668477161469542937;15
1760;1668477161615449756;7
1761;1668477161714074048;9
1762;1668477161844836708;10
1763;1668477161941820206;7
1764;1668477162236471959;11
1765;1668477162255761621;3
1766;1668477162393618704;57
1767;1668477162509375325;7
1768;1668477162689473328;9
1769;1668477162716130574;5
1770;1668477162884396054;47
1771;1668477163055292508;6
1772;1668477163151248721;4
1773;1668477163275952304;13
1774;1668477163401985920;11
1775;1668477163500189575;8
1776;1668477163637993845;10
1777;1668477163794752412;7
1778;1668477163937647391;6
1779;1668477164022813404;7
1780;1668477164169539085;12
1781;1668477164291781087;7
1782;1668477164393757439;8
1783;1668477164519727101;7
1784;1668477164654146100;11
1785;1668477164797131116;7
1786;1668477164910909922;7
1787;1668477165075804305;9
1788;1668477165206341516;6
1789;1668477165352600151;8
1790;1668477165468445076;7
1791;1668477165600128321;9
1792;1668477165700394627;7
1793;1668477165829843716;10
1794;1668477165962852347;8
1795;1668477166108965751;7
1796;1668477166205134715;7
1797;1668477166351313290;11
1798;1668477166438067443;7
1799;1668477166580174536;12
1800;1668477166703154445;7
1801;1668477166882166848;8
1802;1668477167008497785;6
1803;1668477167142775605;8
1804;1668477167243946383;8
1805;1668477167372619055;10
1806;1668477167481380888;8
1807;1668477167628651507;9
1808;1668477167717559122;7
1809;1668477167857501433;11
1810;1668477167964020489;7
1811;1668477168094812894;9
1812;1668477168198484035;8
1813;1668477168352840223;10
1814;1668477168469417884;6
1815;1668477168567743912;9
1816;1668477168706679599;10
1817;1668477168815269582;7
1818;1668477168922982673;9
1819;1668477169061409551;9
1820;1668477169165041495;7
1821;1668477169315866290;10
1822;1668477169397829169;7
1823;1668477169503237008;12
1824;1668477169637844660;7
1825;1668477169769297016;10
1826;1668477169893154465;8
1827;1668477170046548039;8
1828;1668477170142591833;7
1829;1668477170244813108;10
1830;1668477170377176267;10
1831;1668477170480775016;7
1832;1668477170622646654;10
1833;1668477170703182540;7
1834;1668477170798459645;12
1835;1668477170899714552;10
1836;1668477171068459335;10
1837;1668477171200075564;6
1838;1668477171315521835;8
1839;1668477171459160361;9
1840;1668477171565369140;7
1841;1668477171690430942;10
1842;1668477171815204104;8
1843;1668477171946849299;8
1844;1668477172039574798;7
1845;1668477172178625103;11
1846;1668477172293148238;7
1847;1668477172414466860;9
1848;1668477172517232279;9
1849;1668477172673430182;10
1850;1668477172785757927;6
1851;1668477172935057770;7
1852;1668477173055172069;9
1853;1668477173261561313;3
1854;1668477173454927859;40
1855;1668477173554394727;5
1856;1668477173649972265;6
1857;1668477173774781830;31
1858;1668477173895756066;8
1859;1668477174002493726;8
1860;1668477174085260396;7
1861;1668477174186422547;29
1862;1668477174322304791;10
1863;1668477174422576131;8
1864;1668477174552311472;8
1865;1668477174657353024;9
1866;1668477174758915755;6
1867;1668477174889393895;30
1868;1668477175043198473;8
1869;1668477175156809956;7
1870;1668477175254705036;9
1871;1668477175361445264;10
1872;1668477175495909610;7
1873;1668477175632123196;10
1874;1668477175778988975;7
1875;1668477175879220673;7
1876;1668477176036111629;10
1877;1668477176118132357;6
1878;1668477176373586630;12
1879;1668477176394224271;4
1880;1668477176492691678;38
1881;1668477176598123949;11
1882;1668477176734180018;10
1883;1668477176829150130;7
1884;1668477176968836421;11
1885;1668477177079233266;7
1886;1668477177223799320;9
1887;1668477177318157407;7
1888;1668477177450206645;11
1889;1668477177552852295;8
1890;1668477177703967224;10
1891;1668477177826991250;7
1892;1668477177928123567;8
1893;1668477178055010284;10
1894;1668477178210198933;8
1895;1668477178297143769;6
1896;1668477178434560364;11
1897;1668477178542516927;8
1898;1668477178720146190;9
1899;1668477178821337874;5
1900;1668477178955838905;10
1901;1668477179057632654;7
1902;1668477179185634997;10
1903;1668477179276374414;8
1904;1668477179391594403;11
1905;1668477179563571473;9
1906;1668477179585459044;6
1907;1668477179721764381;45
1908;1668477179815306839;7
1909;1668477179971835925;11
1910;1668477180060150321;6
1911;1668477180163765320;11
1912;1668477180295447248;10
1913;1668477180395507435;8
1914;1668477180550725881;10
1915;1668477180640514869;6
1916;1668477180735466014;11
1917;1668477180878036160;10
1918;1668477180967237447;7
1919;1668477181121363435;12
1920;1668477181220413191;6
1921;1668477181309423607;10
1922;1668477181397961629;11
1923;1668477181551121568;11
1924;1668477181641505680;7
1925;1668477181744823318;11
1926;1668477181891536103;10
1927;1668477181995439280;7
1928;1668477182097004316;9
1929;1668477182218293910;10
1930;1668477182326176749;9
1931;1668477182481364409;9
1932;1668477182610714724;6
1933;1668477182723557965;8
1934;1668477182880168522;9
1935;1668477182974507145;6
1936;1668477183082863259;11
1937;1668477183203552817;9
1938;1668477183316643164;8
1939;1668477183463503748;9
1940;1668477183567540828;7
1941;1668477183678732251;10
1942;1668477183819879539;7
1943;1668477183973119923;10
1944;1668477184068393468;7
1945;1668477184307410768;10
1946;1668477184403500741;4
1947;1668477184550399301;10
1948;1668477184657019400;7
1949;1668477184820097332;9
1950;1668477184883320566;6
1951;1668477184974053206;17
1952;1668477185137366901;11
1953;1668477185236429638;6
1954;1668477185332685512;10
1955;1668477185441000560;11
1956;1668477185569675418;9
1957;1668477185668513631;8
1958;1668477185775998365;10
1959;1668477185908019306;7
1960;1668477186051941061;11
1961;1668477186230983703;7
1962;1668477186304429800;6
1963;1668477186404142099;14
1964;1668477186509685441;10
1965;1668477186611249038;6
1966;1668477186746924906;25
1967;1668477186848754381;8
1968;1668477186983325299;10
1969;1668477187095745828;7
1970;1668477187245797870;6
1971;1668477187350951843;10
1972;1668477187457813196;10
1973;1668477187581149313;9
1974;1668477187676078823;8
1975;1668477187784313727;11
1976;1668477187928489969;9
1977;1668477188029909786;7
1978;1668477188164993039;10
1979;1668477188261182423;7
1980;1668477188391595175;7
1981;1668477188501398237;11
1982;1668477188637681270;9
1983;1668477188752033426;7
1984;1668477188902097231;9
1985;1668477189016753188;7
1986;1668477189168334513;9
1987;1668477189269852242;7
1988;1668477189409560533;10
1989;1668477189520912932;7
1990;1668477189679203792;9
1991;1668477189773646573;6
1992;1668477189866835616;11
1993;1668477189996715319;11
1994;1668477190099468219;8
1995;1668477190244751043;10
1996;1668477190339232036;7
1997;1668477190475560437;11
1998;1668477190584967407;7
1999;1668477190719855104;9
2000;1668477190832122654;8
2001;1668477190960118505;9
2002;1668477191080039935;8
2003;1668477191223504173;8
2004;1668477191365147257;7
2005;1668477191469406123;7
2006;1668477191609052161;10
2007;1668477191704811594;7
2008;1668477191842463652;10
2009;1668477191949075884;7
2010;1668477192057573544;9
2011;1668477192184955796;9
2012;1668477192282753151;8
2013;1668477192431544810;10
2014;1668477192517756208;7
2015;1668477192653773649;12
2016;1668477192728930934;7
2017;1668477192836510529;13
2018;1668477192937247340;6
2019;1668477193071358446;26
2020;1668477193215796495;7
2021;1668477193317469253;7
2022;1668477193416602137;10
2023;1668477193525187861;10
2024;1668477193683682156;7
2025;1668477193791429362;8
2026;1668477193917690983;9
2027;1668477194030118664;8
2028;1668477194133459229;9
2029;1668477194259529114;7
2030;1668477194373858467;12
2031;1668477194518861800;9
2032;1668477194622048354;7
2033;1668477194756507946;10
2034;1668477194839386934;7
2035;1668477195072197785;12
2036;1668477195224334840;4
2037;1668477195338871372;6
2038;1668477195474078186;9
2039;1668477195567117918;7
2040;1668477195710612871;11
2041;1668477195860687768;7
2042;1668477195964649976;7
2043;1668477196071726243;10
2044;1668477196198016649;7
2045;1668477196299470930;11
2046;1668477196457890540;10
2047;1668477196550003858;6
2048;1668477196652372343;11
2049;1668477196782526346;10
2050;1668477196894999657;8
2051;1668477197018606779;9
2052;1668477197158836497;8
2053;1668477197248955797;7
2054;1668477197377445251;11
2055;1668477197472544871;8
2056;1668477197575752097;10
2057;1668477197718901103;10
2058;1668477197829076232;7
2059;1668477197960079037;9
2060;1668477198069930114;8
2061;1668477198195179428;9
2062;1668477198303612132;8
2063;1668477198433664332;9
2064;1668477198519579477;8
2065;1668477198684315604;12
2066;1668477198776374870;6
2067;1668477198919603198;11
2068;1668477199026123378;7
2069;1668477199154277075;9
2070;1668477199263925942;8
2071;1668477199428238827;9
2072;1668477199519644865;6
2073;1668477199607606464;11
2074;1668477199741334691;11
2075;1668477199846368128;7
2076;1668477199978822777;10
2077;1668477200090373737;8
2078;1668477200231230259;9
2079;1668477200380781853;7
2080;1668477200490930616;7
2081;1668477200634902793;9
2082;1668477200727775349;7
2083;1668477200865573556;11
2084;1668477200970516905;7
2085;1668477201086925174;10
2086;1668477201226591535;9
2087;1668477201335089490;7
2088;1668477201466330396;9
2089;1668477201577755011;8
2090;1668477201720214461;9
2091;1668477201826709130;7
2092;1668477201958667542;9
2093;1668477202062991825;8
2094;1668477202203943640;10
2095;1668477202299772998;7
2096;1668477202406470474;10
2097;1668477202539837914;10
2098;1668477202640017283;7
2099;1668477202743205457;10
2100;1668477202888062930;10
2101;1668477203023258336;7
2102;1668477203136586167;7
2103;1668477203280641051;9
2104;1668477203381766739;7
2105;1668477203545355907;10
2106;1668477203619338359;6
2107;1668477203732610285;14
2108;1668477203886752301;8
2109;1668477203985624301;7
2110;1668477204122216862;10
2111;1668477204225782435;7
2112;1668477204360383480;10
2113;1668477204477423067;7
2114;1668477204620002777;9
2115;1668477204720888330;7
2116;1668477204853692115;10
2117;1668477204963027282;8
2118;1668477205057161015;9
2119;1668477205212409693;7
2120;1668477205300097913;9
2121;1668477205403148626;11
2122;1668477205528765199;7
2123;1668477205764301294;11
2124;1668477205984972633;4
2125;1668477206164726262;5
2126;1668477206343417418;6
2127;1668477206492768682;6
2128;1668477206711312714;7
2129;1668477206726388773;5
2130;1668477206871566804;55
2131;1668477206962147413;7
2132;1668477207089807222;11
2133;1668477207182643756;8
2134;1668477207477546298;11
2135;1668477207622091101;3
2136;1668477207719276324;7
2137;1668477207809051011;10
2138;1668477207952268346;11
2139;1668477208054084066;7
2140;1668477208218804732;10
2141;1668477208441700446;6
2142;1668477208464184695;4
2143;1668477208636996875;41
2144;1668477208790587749;6
2145;1668477208891897990;7
2146;1668477209037530189;10
2147;1668477209147933314;7
2148;1668477209304841395;7
2149;1668477209414457634;8
2150;1668477209544444793;9
2151;1668477209649693109;8
2152;1668477209791059581;10
2153;1668477209893599581;7
2154;1668477210035129879;10
2155;1668477210128996876;7
2156;1668477210232635360;11
2157;1668477210375692022;8
2158;1668477210480419217;8
2159;1668477210575473466;10
2160;1668477210717058536;10
2161;1668477210819880370;7
2162;1668477210918560238;10
2163;1668477211088582528;8
2164;1668477211218222356;7
2165;1668477211335055749;8
2166;1668477211467957460;8
2167;1668477211568684389;8
2168;1668477211716421627;7
2169;1668477211824071103;10
2170;1668477211922044807;9
2171;1668477212060378688;9
2172;1668477212223888240;8
2173;1668477212332319800;6
2174;1668477212473370482;10
2175;1668477212588009149;7
2176;1668477212789725738;9
2177;1668477212810494032;5
2178;1668477212954151540;16
2179;1668477213048317096;10
2180;1668477213188044442;11
2181;1668477213302356022;7
2182;1668477213435595242;9
2183;1668477213525090661;7
2184;1668477213654224551;11
2185;1668477213765314304;8
2186;1668477213864621784;9
2187;1668477214010824597;8
2188;1668477214150905041;8
2189;1668477214248899958;7
2190;1668477214406060836;10
2191;1668477214494379489;6
2192;1668477214589326253;11
2193;1668477214721533629;11
2194;1668477214831274620;8
2195;1668477214963946942;9
2196;1668477215064660756;7
2197;1668477215222512999;10
2198;1668477215307821191;6
2199;1668477215442306907;11
2200;1668477215545240938;8
2201;1668477215673758471;10
2202;1668477215795654083;8
2203;1668477215928046132;8
2204;1668477216030117551;7
2205;1668477216196889947;10
2206;1668477216289044543;6
2207;1668477216389208929;11
2208;1668477216520765267;10
2209;1668477216626360678;7
2210;1668477216784181887;7
2211;1668477216886738417;7
2212;1668477217026355678;11
2213;1668477217127409751;7
2214;1668477217420110017;10
2215;1668477217436904828;3
2216;1668477217596881161;63
2217;1668477217727737205;6
2218;1668477217839279897;8
2219;1668477217982495009;9
2220;1668477218075879737;7
2221;1668477218227243638;11
2222;1668477218326400249;6
2223;1668477218478139570;10
